word,auditory.mean,gustatory.mean,haptic.mean,interoceptive.mean,olfactory.mean,visual.mean,foot_leg.mean,hand_arm.mean,head.mean,mouth.mean,torso.mean,auditory.sd,gustatory.sd,haptic.sd,interoceptive.sd,olfactory.sd,visual.sd,foot_leg.sd,hand_arm.sd,head.sd,mouth.sd,torso.sd
boycott,2.684210526,0.0,0.157894737,1.578947368,0.0,3.368421053,0.80952381,1.19047619,2.095238095,1.952380952,0.714285714,1.945154423,0.0,0.688247202,2.008752777,0.0,1.891810606,1.249761882,1.749829924,2.142539659,2.201730921,1.146423008
boycotter,2.588235294,0.0,0.294117647,0.588235294,0.0,3.235294118,0.95,1.45,2.7,2.2,1.1,1.175735064,0.0,0.985184366,1.064120736,0.0,1.032558217,1.571958216,1.904979624,2.079979757,1.989445837,1.651155895
boyfriend,3.052631579,0.789473684,3.157894737,1.421052632,1.631578947,3.578947368,1.052631579,1.631578947,2.0,1.947368421,1.421052632,1.957143162,1.512134157,2.007296631,1.952656011,1.920952493,1.742150315,1.614988277,1.94965884,2.134374746,2.120631044,1.894899278
boyhood,1.35,0.0,0.55,1.75,0.35,2.85,1.263157895,1.315789474,2.0,1.736842105,1.263157895,1.980829172,0.0,1.050062655,1.650358813,0.74515982,2.084403234,1.661395172,1.701392618,2.134374746,1.880960312,1.75885396
boyish,2.03125,0.15625,0.53125,1.0625,0.46875,3.5,0.852941176,0.941176471,2.264705882,1.264705882,0.941176471,1.942468915,0.723315618,1.163542283,1.74017982,1.190943649,1.934408303,1.305753073,1.45521375,2.034681474,1.601302945,1.391340676
boyishly,1.92,0.6,0.8,1.28,0.52,3.88,1.315789474,1.526315789,2.526315789,1.789473684,1.736842105,1.869046103,1.658312395,1.732050808,1.646207763,1.475353065,1.53622915,1.454977342,1.504379571,1.866917276,1.652571981,1.557851272
boyishness,1.75,0.0,0.3,1.45,0.15,3.4,0.45,0.6,1.9,0.7,0.7,1.860248993,0.0,0.732695097,1.791059669,0.489360485,1.313893371,0.998683344,1.095445115,2.125038699,1.174285897,1.260743306
boysenberry,0.1875,3.4375,2.625,0.375,1.75,3.4375,0.0625,1.6875,1.9375,3.375,0.25,0.543905629,2.096624271,1.821171784,1.258305739,1.807392228,1.931105038,0.25,1.990602924,2.048373338,1.892969449,0.683130051
bra,0.25,0.0,3.1875,0.25,0.25,3.9375,0.0,2.111111111,1.611111111,0.0,2.666666667,0.577350269,0.0,1.515200757,0.577350269,0.774596669,1.062622542,0.0,1.640978506,1.944491129,0.0,2.249182858
brace,0.444444444,0.055555556,2.222222222,1.111111111,0.055555556,3.222222222,2.333333333,2.944444444,1.777777778,0.944444444,1.833333333,0.704792186,0.23570226,1.555088632,1.640978506,0.23570226,1.864704851,1.970368732,1.797783675,1.832887646,1.731107168,1.72353945
braced,0.529411765,0.176470588,2.352941176,1.764705882,0.352941176,2.529411765,2.619047619,3.19047619,1.714285714,1.142857143,2.0,1.374665735,0.727606875,2.089891638,1.821037196,0.996316746,1.874754886,1.774153051,1.778174559,1.847778589,1.681835732,1.61245155
bracelet,0.368421053,0.052631579,3.105263158,0.315789474,0.052631579,3.894736842,0.2,4.0,1.05,0.15,0.15,0.895080773,0.229415734,2.105409352,1.157230006,0.229415734,1.448935887,0.894427191,1.589438828,1.571958216,0.670820393,0.670820393
bracer,0.0,0.363636364,0.909090909,0.545454545,0.0,2.090909091,1.428571429,2.928571429,1.642857143,0.5,0.928571429,0.0,1.206045378,1.700267359,0.934198733,0.0,1.868397466,1.696797242,1.817195037,1.736802671,1.091928428,1.268814451
braces,0.444444444,0.944444444,3.111111111,1.444444444,0.333333333,3.833333333,1.5,1.8,2.0,3.55,0.9,1.247219129,1.797783675,1.843554396,2.175322078,1.188177052,1.58113883,1.670171753,1.704483252,1.806421295,1.848897253,1.447320573
bracing,0.705882353,0.235294118,1.882352941,1.823529412,0.176470588,2.941176471,2.368421053,2.947368421,1.578947368,0.473684211,2.105263158,1.611082939,0.752446989,1.900077398,1.776066374,0.52859414,2.22122118,2.139847511,1.928548222,2.090076805,1.263523339,2.131633094
bracket,0.882352941,0.235294118,1.411764706,0.588235294,0.117647059,3.0,0.222222222,2.277777778,0.722222222,0.111111111,0.277777778,1.495090003,0.752446989,1.502448981,1.121317502,0.332105582,1.695582496,0.548318881,2.052417672,1.40610248,0.323380833,0.751903902
bracketing,0.705882353,0.058823529,1.352941176,0.058823529,0.058823529,3.705882353,0.333333333,1.444444444,2.0,0.277777778,0.333333333,1.403776419,0.242535625,1.693412844,0.242535625,0.242535625,1.263165957,0.84016805,1.789584974,2.114376559,0.826442095,1.028991511
brag,4.470588235,0.0,0.0,0.705882353,0.0,2.117647059,0.227272727,0.272727273,1.636363636,3.136363636,0.227272727,0.874474632,0.0,0.0,1.104802351,0.0,1.763602596,0.869143979,0.88273483,1.865615041,2.166749915,0.869143979
braggart,4.230769231,0.153846154,0.384615385,0.538461538,0.307692308,3.076923077,0.333333333,1.0,2.266666667,2.866666667,0.466666667,1.48064435,0.554700196,1.120897077,0.877058019,1.109400392,1.800996875,0.816496581,1.463850109,2.120197655,2.199567057,1.125462868
bragger,4.516129032,0.451612903,0.64516129,0.967741935,0.451612903,2.322580645,0.25,0.95,2.0,3.2,0.35,0.889605446,1.337627494,1.450250256,1.722089254,1.337627494,1.938850119,0.716350399,1.190974833,1.946657054,2.092593455,0.812727701
bragging,4.25,0.208333333,0.083333333,1.0,0.166666667,1.666666667,0.454545455,0.863636364,2.818181818,3.909090909,0.363636364,1.073393643,0.721060009,0.282329851,1.668115312,0.816496581,1.736229465,1.223860898,1.552124644,1.842264746,1.743261609,1.09307145
braggingly,4.166666667,0.277777778,0.388888889,1.0,0.277777778,1.944444444,0.2,0.9,2.75,4.05,0.65,1.098126747,1.178511302,1.243282604,1.608799333,1.178511302,1.924217862,0.523148364,1.518309309,1.996707817,1.538112309,1.225818738
braid,0.19047619,0.0,3.523809524,0.666666667,0.0,3.952380952,0.2,2.8,3.15,0.2,0.15,0.679635757,0.0,1.536848972,1.154700538,0.0,1.359271514,0.894427191,1.935812083,1.631111988,0.695852374,0.366347549
braided,0.666666667,0.111111111,2.888888889,0.388888889,0.055555556,4.388888889,0.210526316,3.526315789,2.842105263,0.157894737,0.263157895,1.371988681,0.471404521,1.811365714,0.978527639,0.23570226,0.978527639,0.713282504,2.010207868,2.167004022,0.688247202,0.653376296
braiding,0.1875,0.25,3.3125,0.4375,0.25,3.25,0.0,2.947368421,2.105263158,0.263157895,0.052631579,0.543905629,0.774596669,1.740450133,0.892094913,0.774596669,1.653279569,0.0,1.985326287,2.078854835,0.933458638,0.229415734
braille,0.055555556,0.0,4.111111111,0.277777778,0.055555556,1.277777778,0.105263158,3.736842105,1.736842105,0.105263158,0.315789474,0.23570226,0.0,1.906301898,0.95828005,0.23570226,1.40610248,0.458831468,1.939132259,1.967573386,0.458831468,1.002919714
brain,0.333333333,0.333333333,0.611111111,1.666666667,0.277777778,2.388888889,0.588235294,0.882352941,4.117647059,0.941176471,0.588235294,1.188177052,1.188177052,1.613869624,2.249182858,1.178511302,2.226548077,1.502448981,1.833110503,1.691240408,1.599632311,1.502448981
brain drain,0.882352941,0.0,0.0,3.058823529,0.0,1.0,0.1,0.25,3.5,1.2,0.0,1.653872461,0.0,0.0,1.712840778,0.0,1.695582496,0.447213595,0.550119604,2.25948294,1.989445837,0.0
brain scan,0.764705882,0.058823529,0.588235294,1.117647059,0.058823529,3.823529412,0.052631579,0.473684211,4.0,0.052631579,0.052631579,1.147247345,0.242535625,1.175735064,1.615640467,0.242535625,1.878672873,0.229415734,1.263523339,1.795054936,0.229415734,0.229415734
brain teaser,1.571428571,0.0,0.047619048,1.428571429,0.0,3.142857143,0.0,0.058823529,4.058823529,0.411764706,0.0,1.85933936,0.0,0.21821789,1.989256861,0.0,2.104417123,0.0,0.242535625,1.477776549,0.618346942,0.0
brainchild,1.266666667,0.0,0.2,0.8,0.0,1.266666667,0.777777778,0.833333333,3.111111111,1.444444444,0.888888889,1.869555588,0.0,0.774596669,1.780850519,0.0,1.907379154,1.699673171,1.790497795,2.272311311,2.280924019,1.778594584
braininess,2.055555556,0.055555556,0.166666667,1.444444444,0.055555556,2.055555556,0.388888889,0.555555556,4.0,1.666666667,0.333333333,1.589384721,0.23570226,0.383482494,1.464168996,0.23570226,1.731107168,0.697802339,0.855585264,1.680336101,1.714985851,0.594088526
brainless,1.947368421,0.0,0.157894737,1.421052632,0.105263158,1.421052632,0.315789474,0.315789474,2.578947368,0.631578947,0.263157895,1.71508614,0.0,0.374634325,1.643701428,0.315301768,1.464991068,1.002919714,1.002919714,2.219003517,1.342076596,0.933458638
brainlessly,0.894736842,0.0,0.105263158,1.315789474,0.0,1.473684211,0.4,0.5,2.25,0.9,0.3,1.370106924,0.0,0.315301768,1.492672159,0.0,1.678902454,0.994722918,1.235441536,2.124419425,1.518309309,0.801314709
brainlessness,2.057142857,0.0,0.142857143,1.571428571,0.142857143,2.285714286,0.315789474,0.421052632,3.263157895,1.263157895,0.263157895,1.954525023,0.0,0.429969708,1.974628994,0.692092188,1.72475793,0.820069887,1.121298329,2.050531239,1.851188965,0.653376296
brainpower,0.571428571,0.0,0.047619048,3.285714286,0.0,1.19047619,0.315789474,0.368421053,4.894736842,1.263157895,0.210526316,0.9258201,0.0,0.21821789,1.616875293,0.0,1.503963019,0.820069887,0.895080773,0.315301768,1.851188965,0.535303379
brains,0.411764706,0.235294118,1.0,3.117647059,0.352941176,2.529411765,0.333333333,0.333333333,4.166666667,0.722222222,0.333333333,0.795206226,0.562295715,1.620185175,1.72780037,0.785905248,1.972233729,0.84016805,0.9701425,1.653872461,1.487420015,0.84016805
brainsickness,0.647058824,0.058823529,0.294117647,3.176470588,0.058823529,1.235294118,0.105263158,0.157894737,4.315789474,0.526315789,0.210526316,1.05718828,0.242535625,0.848874688,1.91165158,0.242535625,1.30045241,0.458831468,0.688247202,1.335524515,1.172292202,0.713282504
brainstem,0.571428571,0.357142857,0.785714286,1.857142857,0.357142857,1.285714286,0.6,0.7,3.9,0.8,0.95,1.504571787,1.33630621,1.4769288,2.107026445,1.33630621,1.589802669,1.535543792,1.559352092,2.049390153,1.735086832,1.791059669
brainstorm,1.882352941,0.0,0.352941176,3.647058824,0.0,1.705882353,0.0,0.263157895,4.052631579,1.105263158,0.052631579,2.088131729,0.0,0.996316746,1.835114999,0.0,2.114376559,0.0,0.733492806,1.747178176,1.629408101,0.229415734
brainteaser,2.722222222,0.0,0.0,1.277777778,0.0,3.333333333,0.0,0.85,3.35,1.25,0.0,1.872574684,0.0,0.0,1.808657466,0.0,1.909727421,0.0,1.386969434,1.980829172,1.743408639,0.0
brainwash,3.473684211,0.0,0.157894737,2.842105263,0.052631579,2.631578947,0.052631579,0.263157895,2.736842105,1.526315789,0.210526316,1.866917276,0.0,0.688247202,2.061907367,0.229415734,1.832136771,0.229415734,0.805681579,2.156182461,1.866917276,0.630603535
brainwashed,1.8125,0.3125,0.3125,1.75,0.3125,1.8125,0.25,0.4,4.05,1.7,0.45,2.007278423,1.25,1.25,2.049390153,1.25,2.136000936,0.550119604,0.820782682,1.820208201,1.976173868,0.887041208
brainwasher,2.5,0.277777778,0.722222222,1.166666667,0.277777778,2.166666667,0.2,0.4,2.85,1.35,0.2,2.229481607,1.178511302,1.708303443,1.757337558,1.178511302,2.148871113,0.894427191,1.187655807,2.033275812,2.033275812,0.894427191
brainwashing,3.705882353,0.058823529,0.058823529,2.823529412,0.117647059,2.941176471,0.611111111,0.777777778,3.444444444,2.666666667,0.666666667,1.896203638,0.242535625,0.242535625,1.975958442,0.48507125,2.135140166,1.613869624,1.628985811,2.202197358,2.47338777,1.644956642
brainwave,0.352941176,0.0,0.058823529,2.117647059,0.0,1.470588235,0.2,0.4,3.4,0.1,0.2,1.05718828,0.0,0.242535625,1.900077398,0.0,1.874754886,0.695852374,1.231174023,2.233712982,0.447213595,0.695852374
brainwork,1.166666667,0.166666667,0.333333333,3.055555556,0.111111111,1.444444444,0.411764706,0.647058824,4.058823529,0.882352941,0.411764706,1.42457424,0.514495755,1.028991511,1.862074183,0.323380833,1.722591147,1.227743027,1.366618842,1.748949264,1.495090003,1.227743027
brainy,3.142857143,0.238095238,0.285714286,1.476190476,0.238095238,2.619047619,0.0,0.368421053,3.894736842,1.473684211,0.157894737,1.681835732,1.091089451,1.10194633,1.569045813,1.091089451,1.687488977,0.0,0.955133866,1.852767805,1.866917276,0.501459857
braise,0.8,1.733333333,1.066666667,0.4,1.666666667,3.2,0.8,2.65,2.25,1.45,0.75,1.521277659,1.533747356,1.533747356,1.055597326,1.397276262,1.320173149,1.673320053,2.207046133,1.888329811,1.904979624,1.446411167
braised,0.411764706,2.647058824,1.117647059,0.647058824,1.941176471,2.411764706,0.3125,1.5,1.3125,1.875,1.0625,0.618346942,2.206274475,1.615640467,1.114740803,1.886484437,1.872792819,1.01447852,1.825741858,1.537042615,1.857417562,1.52616076
brake,3.357142857,0.0,2.357142857,1.357142857,0.857142857,3.142857143,4.4,1.45,1.85,0.7,1.05,1.736802671,0.0,1.94569121,1.823232246,1.460091823,1.875228924,1.273205652,1.791059669,1.694418081,1.174285897,1.431782106
brake light,0.333333333,0.277777778,1.055555556,0.555555556,0.277777778,4.166666667,1.714285714,0.952380952,3.333333333,0.238095238,0.19047619,1.188177052,1.178511302,1.862074183,1.464168996,1.178511302,1.504893977,2.216818828,1.856776521,2.265686062,0.889087279,0.872871561
brake pedal,0.736842105,0.105263158,3.421052632,0.473684211,0.052631579,2.947368421,4.421052632,0.315789474,1.157894737,0.263157895,0.526315789,1.097578408,0.458831468,1.894899278,1.020262551,0.229415734,1.778691286,1.261207071,0.820069887,1.537066394,0.561951487,0.772328446
brakeless,1.294117647,0.352941176,1.235294118,0.705882353,0.176470588,2.705882353,2.444444444,0.777777778,1.333333333,0.555555556,0.666666667,1.447614671,1.05718828,1.601928984,1.403776419,0.52859414,2.023755972,1.976991839,1.060274967,1.814970426,1.096637761,1.188177052
braless,0.266666667,0.333333333,2.4,0.933333333,0.066666667,3.733333333,0.15,2.0,1.55,0.65,3.25,0.798808637,1.046536237,1.956673562,1.533747356,0.25819889,1.709915063,0.489360485,2.0,1.959457497,1.565247584,2.099498687
bramble,0.666666667,0.0,1.25,0.083333333,0.083333333,2.416666667,2.071428571,2.928571429,2.928571429,0.571428571,1.214285714,1.302677895,0.0,1.912875038,0.288675135,0.288675135,2.234373344,1.639150142,1.206666464,1.774359504,1.089409559,1.4769288
bran,0.125,3.25,1.3125,0.5,1.0625,1.4375,0.294117647,1.0,1.176470588,2.941176471,1.117647059,0.341565026,1.914854216,1.701714821,1.032795559,1.436140662,1.860779407,1.212678125,1.767766953,1.776066374,2.357715744,1.615640467
branch,0.5,0.0625,2.8125,0.125,0.1875,4.5,0.714285714,2.333333333,2.333333333,0.142857143,0.333333333,1.032795559,0.25,1.682012683,0.5,0.75,0.816496581,1.146423008,1.770122406,2.033060091,0.358568583,0.795822426
branch out,1.25,0.1,0.55,0.5,0.0,2.1,0.578947368,1.684210526,2.263157895,0.947368421,0.578947368,1.802775638,0.447213595,1.35627198,1.100239208,0.0,2.049390153,1.426565007,1.765491168,2.156182461,1.649029486,1.346426937
branched,0.555555556,0.222222222,1.166666667,0.5,0.277777778,3.0,1.277777778,1.833333333,2.0,0.944444444,1.055555556,1.1490263,0.732084498,1.465284554,1.200490096,0.95828005,1.940285,1.840893503,2.121320344,2.114376559,1.589384721,1.764760348
branching,0.411764706,0.0,1.294117647,0.647058824,0.0,3.411764706,1.0,1.5,1.4,1.0,0.6,0.939336437,0.0,1.72353945,1.114740803,0.0,1.905873275,1.685854461,1.905670209,2.087557122,1.863782233,1.142481141
branchless,0.333333333,0.0,1.277777778,0.444444444,0.0,4.0,0.333333333,1.285714286,1.666666667,0.142857143,0.19047619,0.9701425,0.0,1.487420015,1.293523334,0.0,1.495090003,1.110555417,1.792842914,1.932183566,0.358568583,0.511766316
branchlike,0.692307692,0.230769231,1.692307692,0.384615385,0.384615385,2.923076923,0.857142857,1.928571429,2.142857143,0.642857143,0.5,1.250640861,0.832050294,1.887883091,0.767947648,1.120897077,2.019139192,1.460091823,1.817195037,2.213842565,1.277445941,1.160238702
branchy,0.285714286,0.071428571,0.857142857,0.142857143,0.071428571,2.928571429,0.777777778,1.388888889,1.277777778,0.444444444,0.555555556,0.825420306,0.267261242,1.292412345,0.534522484,0.267261242,1.979288361,1.395604678,1.85151413,1.808657466,0.783823376,0.855585264
brand,1.368421053,0.684210526,0.631578947,0.263157895,0.368421053,3.631578947,0.666666667,1.19047619,2.761904762,0.761904762,0.619047619,1.605910137,1.529438226,1.164785451,0.733492806,1.011628298,1.164785451,1.278019301,1.569045813,2.022492569,1.445847914,1.116968687
brand new,1.142857143,0.571428571,2.214285714,0.785714286,1.428571429,3.285714286,1.0,2.230769231,3.307692308,1.923076923,0.769230769,1.703261255,1.398586414,1.888368096,1.672334684,1.603567451,2.054210364,1.683250823,2.006400016,1.797434069,1.846687957,1.58922655
branded,1.117647059,0.411764706,1.411764706,0.647058824,0.764705882,3.823529412,0.333333333,1.095238095,1.952380952,0.380952381,0.666666667,1.317305628,1.175735064,1.769845457,1.411611511,1.480262298,1.740520544,0.730296743,1.813966976,2.246690688,1.07126983,1.278019301
brander,1.266666667,0.2,1.466666667,0.533333333,0.533333333,3.133333333,0.461538462,2.384615385,1.846153846,0.538461538,0.615384615,1.437590577,0.560611911,2.030716505,0.990430402,0.990430402,1.922300209,1.126601424,2.433737234,2.075498087,1.450022104,1.32529629
brandy,0.875,4.3125,1.3125,1.5625,2.75,2.8125,0.055555556,0.611111111,0.888888889,2.611111111,0.611111111,1.204159458,1.400892573,1.579820665,1.824600413,1.879716291,1.973786547,0.23570226,1.195033295,1.711170528,2.304442995,1.419978827
brash,2.733333333,0.333333333,0.866666667,1.133333333,0.466666667,2.666666667,0.722222222,0.722222222,3.055555556,2.555555556,0.833333333,1.486446706,1.290994449,1.407463101,1.684664726,1.060098827,1.718249386,1.319784098,1.227410261,1.984416412,2.202197358,1.543487266
brashness,2.307692308,0.076923077,0.230769231,1.307692308,0.0,2.230769231,0.473684211,0.789473684,2.421052632,2.315789474,0.578947368,2.056883378,0.277350098,0.59914469,1.931519928,0.0,1.83275049,1.218761715,1.397575177,2.008752777,2.135744252,1.216360211
brass,0.85,0.1,2.5,0.1,0.4,4.0,0.428571429,2.047619048,1.428571429,0.666666667,0.428571429,1.631111988,0.307793506,1.762175689,0.447213595,0.680557047,1.486783883,1.028174527,1.856776521,1.85933936,1.460593487,0.870139562
brass band,3.722222222,0.222222222,0.888888889,1.111111111,0.277777778,3.277777778,0.666666667,2.111111111,2.611111111,1.388888889,1.0,2.108960032,0.646761667,1.711170528,1.640978506,0.95828005,1.872574684,1.028991511,1.811365714,1.944491129,1.786843714,1.495090003
brass knuckles,0.375,0.125,2.875,0.6875,0.1875,3.4375,0.0,3.5,0.85,0.1,0.0,0.718795288,0.341565026,1.821171784,1.078192933,0.543905629,1.965324401,0.0,1.933091334,1.631111988,0.447213595,0.0
brassiere,0.6875,0.5625,2.4375,0.625,0.375,2.5,0.157894737,2.0,0.894736842,0.157894737,2.894736842,1.195477589,0.963932916,2.032035105,1.204159458,0.718795288,1.861898673,0.501459857,1.732050808,1.286456669,0.501459857,2.131633094
brassiness,1.375,0.0625,1.125,0.25,0.1875,3.75,0.470588235,1.294117647,2.647058824,1.647058824,0.411764706,1.707825128,0.25,1.707825128,0.774596669,0.543905629,1.732050808,1.280510009,2.023755972,2.11958653,2.089891638,1.277635684
brasslike,0.684210526,0.210526316,2.105263158,0.0,0.315789474,3.842105263,0.105263158,1.421052632,2.263157895,0.105263158,0.157894737,1.335524515,0.535303379,1.760515608,0.0,0.945905303,1.213953957,0.315301768,1.538967528,1.910267732,0.458831468,0.501459857
brassware,0.526315789,0.0,2.631578947,0.0,0.210526316,3.789473684,0.238095238,2.761904762,2.428571429,0.333333333,0.238095238,1.172292202,0.0,2.005839428,0.0,0.630603535,1.843274483,0.768424486,1.997617629,2.134746556,1.110555417,0.768424486
brassy,1.166666667,0.166666667,1.222222222,0.111111111,0.277777778,3.944444444,0.647058824,1.411764706,2.058823529,0.941176471,0.647058824,1.855040827,0.514495755,1.80050828,0.471404521,0.57451315,1.625973816,1.114740803,1.583462327,1.599632311,1.477776549,0.996316746
brat,3.941176471,0.0,0.411764706,0.058823529,0.0,3.941176471,0.45,0.75,1.6,1.1,0.6,1.434860108,0.0,1.277635684,0.242535625,0.0,1.344925102,0.998683344,1.251315098,1.984147702,1.803505359,1.142481141
bratty,2.647058824,0.058823529,0.117647059,0.294117647,0.058823529,3.117647059,0.619047619,0.904761905,2.571428571,2.333333333,0.428571429,1.765686002,0.242535625,0.332105582,0.771743633,0.242535625,1.833110503,1.321975434,1.513431925,1.938335073,2.033060091,1.164964745
bratwurst,0.117647059,4.647058824,2.411764706,0.764705882,3.882352941,4.176470588,0.578947368,2.105263158,2.157894737,3.631578947,1.157894737,0.48507125,0.492592183,2.032818964,1.347655917,1.317305628,1.131110854,1.426565007,1.911797782,1.979426345,1.891810606,1.92247404
